xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,cadence,cadence_type
135,135,268.5,0.5,537.0,1.0,25776,48,48,5,n1763-1,,,,,0
135,135,268.5,0.5,537.0,1.0,25776,48,60,1,n1752-1,,,,,0
135,135,268.5,0.5,537.0,1.0,25776,48,36,5,n1762-1,,,,,0
135,135,269.0,0.5,538.0,1.0,25824,48,36,5,n1764-1,,,,,0
135,135,269.0,0.5,538.0,1.0,25824,48,48,5,n1765-1,,,,,0
135,135,269.0,0.5,538.0,1.0,25824,48,60,1,n1755-1,,,,,0
135,135,269.0,0.5,538.0,1.0,25824,48,63,1,n1756-1,,,,,0
135,135,269.0,0.5,538.0,1.0,25824,48,67,1,n1757-1,,,,,0
135,135,269.5,0.5,539.0,1.0,25872,48,63,1,n1759-1,,,,,0
135,135,269.5,0.5,539.0,1.0,25872,48,60,1,n1758-1,,,,,0
135,135,269.5,0.5,539.0,1.0,25872,48,66,1,n1760-1,,,,,0
135,135,269.5,0.5,539.0,1.0,25872,48,34,5,n1766-1,ii%2,1.0,2/2,,0
135,135,269.5,0.5,539.0,1.0,25872,48,46,5,n1767-1,,,,,0
136,136,270.0,0.5,540.0,1.0,25920,48,33,5,n1777-1,V65,4.0,2/2,,0
136,136,270.0,0.5,540.0,1.0,25920,48,45,5,n1778-1,,,,,0
136,136,270.0,0.5,540.0,1.0,25920,48,60,1,n1768-1,,,,,0
136,136,270.0,0.5,540.0,1.0,25920,48,63,1,n1769-1,,,,,0
136,136,270.0,0.5,540.0,1.0,25920,48,65,1,n1770-1,,,,,0
136,136,270.5,0.5,541.0,1.0,25968,48,57,5,n1779-1,,,,,0
136,136,270.75,0.25,541.5,0.5,25992,24,72,1,n1772-1,,,,,0
136,136,271.0,0.25,542.0,0.5,26016,24,77,1,n1773-1,,,,,0
136,136,271.25,0.25,542.5,0.5,26040,24,76,1,n1774-1,,,,,0
136,136,271.5,0.25,543.0,0.5,26064,24,77,1,n1775-1,,,,,0
136,136,271.5,0.5,543.0,1.0,26064,48,65,5,n1782-1,,,,,0
136,136,271.5,0.5,543.0,1.0,26064,48,57,5,n1781-1,,,,,0
136,136,271.75,0.25,543.5,0.5,26088,24,72,1,n1776-1,,,,,0
137,137,272.0,0.5,544.0,1.0,26112,48,58,5,n1794-1,I},4.0,2/2,,0
137,137,272.0,0.5,544.0,1.0,26112,48,65,5,n1795-1,,,,,0
137,137,272.0,0.25,544.0,0.5,26112,24,75,1,n1783-1,,,,,0
137,137,272.25,0.25,544.5,0.5,26136,24,74,1,n1784-1,,,,,0
137,137,272.5,0.5,545.0,1.0,26160,48,46,5,n1796-1,,,,,0
137,137,272.66666,0.16666667,545.3333,0.33333334,26176,16,82,1,n1786-1,{,0.0,2/2,,0
137,137,272.83334,0.16666667,545.6667,0.33333334,26192,16,81,1,n1787-1,,,,,0
137,137,273.0,0.16666667,546.0,0.33333334,26208,16,82,1,n1788-1,,,,,0
137,137,273.16666,0.16666667,546.3333,0.33333334,26224,16,81,1,n1789-1,,,,,0
137,137,273.33334,0.16666667,546.6667,0.33333334,26240,16,79,1,n1790-1,,,,,0
137,137,273.5,0.16666667,547.0,0.33333334,26256,16,77,1,n1791-1,,,,,0
137,137,273.66666,0.16666667,547.3333,0.33333334,26272,16,75,1,n1792-1,,,,,0
137,137,273.83334,0.16666667,547.6667,0.33333334,26288,16,74,1,n1793-1,,,,,0
138,138,274.0,0.5,548.0,1.0,26304,48,72,1,n1798-1,ii65,4.0,2/2,,0
138,138,274.25,0.25,548.5,0.5,26328,24,51,5,n1809-1,,,,,0
138,138,274.5,0.25,549.0,0.5,26352,24,58,5,n1810-1,,,,,0
138,138,274.66666,0.16666667,549.3333,0.33333334,26368,16,72,1,n1800-1,,,,,0
138,138,274.75,0.25,549.5,0.5,26376,24,55,5,n1811-1,,,,,0
138,138,274.83334,0.16666667,549.6667,0.33333334,26384,16,74,1,n1801-1,,,,,0
138,138,275.0,0.5,550.0,1.0,26400,48,60,5,n1812-1,,,,,0
138,138,275.0,0.16666667,550.0,0.33333334,26400,16,75,1,n1802-1,,,,,0
138,138,275.16666,0.16666667,550.3333,0.33333334,26416,16,74,1,n1803-1,,,,,0
138,138,275.33334,0.16666667,550.6667,0.33333334,26432,16,72,1,n1804-1,,,,,0
138,138,275.5,0.16666667,551.0,0.33333334,26448,16,79,1,n1805-1,,,,,0
138,138,275.66666,0.16666667,551.3333,0.33333334,26464,16,77,1,n1806-1,,,,,0
138,138,275.83334,0.16666667,551.6667,0.33333334,26480,16,75,1,n1807-1,,,,,0
139,139,276.0,0.5,552.0,1.0,26496,48,74,1,n1814-1,V43/IV,4.0,2/2,,0
139,139,276.25,0.25,552.5,0.5,26520,24,53,5,n1825-1,,,,,0
139,139,276.5,0.25,553.0,0.5,26544,24,58,5,n1826-1,,,,,0
139,139,276.66666,0.16666667,553.3333,0.33333334,26560,16,82,1,n1816-1,,,,,0
139,139,276.75,0.25,553.5,0.5,26568,24,56,5,n1827-1,,,,,0
139,139,276.83334,0.16666667,553.6667,0.33333334,26576,16,81,1,n1817-1,,,,,0
139,139,277.0,0.16666667,554.0,0.33333334,26592,16,82,1,n1818-1,,,,,0
139,139,277.0,0.5,554.0,1.0,26592,48,62,5,n1828-1,,,,,0
139,139,277.16666,0.16666667,554.3333,0.33333334,26608,16,80,1,n1819-1,,,,,0
139,139,277.33334,0.16666667,554.6667,0.33333334,26624,16,79,1,n1820-1,,,,,0
139,139,277.5,0.16666667,555.0,0.33333334,26640,16,77,1,n1821-1,,,,,0
139,139,277.66666,0.16666667,555.3333,0.33333334,26656,16,75,1,n1822-1,,,,,0
139,139,277.83334,0.16666667,555.6667,0.33333334,26672,16,74,1,n1823-1,,,,,0
140,140,278.0,0.5,556.0,1.0,26688,48,75,1,n1830-1,IV6,4.0,2/2,,0
140,140,278.25,0.25,556.5,0.5,26712,24,55,5,n1841-1,,,,,0
140,140,278.5,0.25,557.0,0.5,26736,24,63,5,n1842-1,,,,,0
140,140,278.66666,0.16666667,557.3333,0.33333334,26752,16,75,1,n1832-1,,,,,0
140,140,278.75,0.25,557.5,0.5,26760,24,58,5,n1843-1,,,,,0
140,140,278.83334,0.16666667,557.6667,0.33333334,26768,16,77,1,n1833-1,,,,,0
140,140,279.0,0.16666667,558.0,0.33333334,26784,16,79,1,n1834-1,,,,,0
140,140,279.0,0.5,558.0,1.0,26784,48,67,5,n1844-1,,,,,0
140,140,279.16666,0.16666667,558.3333,0.33333334,26800,16,77,1,n1835-1,,,,,0
140,140,279.33334,0.16666667,558.6667,0.33333334,26816,16,75,1,n1836-1,,,,,0
140,140,279.5,0.16666667,559.0,0.33333334,26832,16,82,1,n1837-1,,,,,0
140,140,279.66666,0.16666667,559.3333,0.33333334,26848,16,80,1,n1838-1,,,,,0
140,140,279.83334,0.16666667,559.6667,0.33333334,26864,16,79,1,n1839-1,,,,,0
141,141,280.0,0.5,560.0,1.0,26880,48,77,1,n1846-1,I6,2.0,2/2,,0
141,141,280.25,0.25,560.5,0.5,26904,24,50,5,n1857-1,,,,,0
141,141,280.5,0.25,561.0,0.5,26928,24,58,5,n1858-1,,,,,0
141,141,280.66666,0.16666667,561.3333,0.33333334,26944,16,82,1,n1848-1,,,,,0
141,141,280.75,0.25,561.5,0.5,26952,24,53,5,n1859-1,,,,,0
141,141,280.83334,0.16666667,561.6667,0.33333334,26960,16,81,1,n1849-1,,,,,0
141,141,281.0,0.5,562.0,1.0,26976,48,62,5,n1860-1,V65/IV,2.0,2/2,,0
141,141,281.0,0.16666667,562.0,0.33333334,26976,16,82,1,n1850-1,,,,,0
141,141,281.16666,0.16666667,562.3333,0.33333334,26992,16,80,1,n1851-1,,,,,0
141,141,281.33334,0.16666667,562.6667,0.33333334,27008,16,79,1,n1852-1,,,,,0
141,141,281.5,0.16666667,563.0,0.33333334,27024,16,77,1,n1853-1,,,,,0
141,141,281.66666,0.16666667,563.3333,0.33333334,27040,16,79,1,n1854-1,,,,,0
141,141,281.83334,0.16666667,563.6667,0.33333334,27056,16,80,1,n1855-1,,,,,0
142,142,282.0,3.0,564.0,6.0,27072,288,51,6,n1876-1,IV,4.0,2/2,,0
142,142,282.0,0.16666667,564.0,0.33333334,27072,16,79,1,n1862-1,,,,,0
142,142,282.16666,0.16666667,564.3333,0.33333334,27088,16,82,1,n1863-1,,,,,0
142,142,282.33334,0.16666667,564.6667,0.33333334,27104,16,81,1,n1864-1,,,,,0
142,142,282.5,0.16666667,565.0,0.33333334,27120,16,79,1,n1865-1,,,,,0
142,142,282.66666,0.16666667,565.3333,0.33333334,27136,16,81,1,n1866-1,,,,,0
142,142,282.83334,0.16666667,565.6667,0.33333334,27152,16,82,1,n1867-1,,,,,0
142,142,283.0,1.0,566.0,2.0,27168,96,55,5,n1875-1,,,,,0
142,142,283.0,0.16666667,566.0,0.33333334,27168,16,75,1,n1868-1,,,,,0
142,142,283.16666,0.16666667,566.3333,0.33333334,27184,16,79,1,n1869-1,,,,,0
142,142,283.33334,0.16666667,566.6667,0.33333334,27200,16,77,1,n1870-1,,,,,0
142,142,283.5,0.16666667,567.0,0.33333334,27216,16,75,1,n1871-1,,,,,0
142,142,283.66666,0.16666667,567.3333,0.33333334,27232,16,77,1,n1872-1,,,,,0
142,142,283.83334,0.16666667,567.6667,0.33333334,27248,16,79,1,n1873-1,,,,,0
143,143,284.0,1.0,568.0,2.0,27264,96,60,5,n1889-1,ii6,2.0,2/2,,0
143,143,284.0,0.16666667,568.0,0.33333334,27264,16,72,1,n1877-1,,,,,0
143,143,284.16666,0.16666667,568.3333,0.33333334,27280,16,75,1,n1878-1,,,,,0
143,143,284.33334,0.16666667,568.6667,0.33333334,27296,16,74,1,n1879-1,,,,,0
143,143,284.5,0.16666667,569.0,0.33333334,27312,16,72,1,n1880-1,,,,,0
143,143,284.66666,0.16666667,569.3333,0.33333334,27328,16,74,1,n1881-1,,,,,0
143,143,284.83334,0.16666667,569.6667,0.33333334,27344,16,75,1,n1882-1,,,,,0
143,143,285.0,1.0,570.0,2.0,27360,96,52,6,n1892-1,V65/V,2.0,2/2,,0
143,143,285.0,1.0,570.0,2.0,27360,96,60,5,n1890-1,,,,,0
143,143,285.0,0.16666667,570.0,0.33333334,27360,16,67,1,n1883-1,,,,,0
143,143,285.16666,0.16666667,570.3333,0.33333334,27376,16,70,1,n1884-1,,,,,0
143,143,285.33334,0.16666667,570.6667,0.33333334,27392,16,69,1,n1885-1,,,,,0
143,143,285.5,0.16666667,571.0,0.33333334,27408,16,67,1,n1886-1,,,,,0
143,143,285.66666,0.16666667,571.3333,0.33333334,27424,16,69,1,n1887-1,,,,,0
143,143,285.83334,0.16666667,571.6667,0.33333334,27440,16,70,1,n1888-1,,,,,0
144,144,286.0,0.25,572.0,0.5,27456,24,53,5,n1907-1,V[V|HC,3.0,2/2,HC,2
144,144,286.0,0.125,572.0,0.25,27456,12,69,1,n1893-1,,,,,0
144,144,286.125,0.125,572.25,0.25,27468,12,65,1,n1894-1,,,,,0
144,144,286.25,0.25,572.5,0.5,27480,24,60,5,n1908-1,,,,,0
144,144,286.25,0.125,572.5,0.25,27480,12,67,1,n1895-1,,,,,0
144,144,286.375,0.125,572.75,0.25,27492,12,69,1,n1896-1,,,,,0
144,144,286.5,0.25,573.0,0.5,27504,24,57,5,n1909-1,,,,,0
144,144,286.5,0.125,573.0,0.25,27504,12,70,1,n1897-1,,,,,0
144,144,286.625,0.125,573.25,0.25,27516,12,72,1,n1898-1,,,,,0
144,144,286.75,0.25,573.5,0.5,27528,24,60,5,n1910-1,,,,,0
144,144,286.75,0.125,573.5,0.25,27528,12,74,1,n1899-1,,,,,0
144,144,286.875,0.125,573.75,0.25,27540,12,76,1,n1900-1,,,,,0
144,144,287.0,0.25,574.0,0.5,27552,24,53,5,n1911-1,,,,,0
144,144,287.0,0.125,574.0,0.25,27552,12,77,1,n1901-1,,,,,0
144,144,287.125,0.125,574.25,0.25,27564,12,79,1,n1902-1,,,,,0
144,144,287.25,0.25,574.5,0.5,27576,24,60,5,n1912-1,,,,,0
144,144,287.25,0.125,574.5,0.25,27576,12,81,1,n1903-1,,,,,0
144,144,287.375,0.125,574.75,0.25,27588,12,82,1,n1904-1,,,,,0
144,144,287.5,0.25,575.0,0.5,27600,24,57,5,n1913-1,V7,1.0,2/2,,0
144,144,287.5,0.25,575.0,0.5,27600,24,84,1,n1905-1,,,,,0
144,144,287.75,0.25,575.5,0.5,27624,24,60,5,n1914-1,,,,,0
144,144,287.75,0.25,575.5,0.5,27624,24,75,1,n1906-1,,,,,0
145,145,288.0,0.25,576.0,0.5,27648,24,53,5,n1929-1,I,4.0,2/2,,0
145,145,288.0,0.125,576.0,0.25,27648,12,74,1,n1915-1,,,,,0
145,145,288.125,0.125,576.25,0.25,27660,12,70,1,n1916-1,,,,,0
145,145,288.25,0.25,576.5,0.5,27672,24,62,5,n1930-1,,,,,0
145,145,288.25,0.125,576.5,0.25,27672,12,72,1,n1917-1,,,,,0
145,145,288.375,0.125,576.75,0.25,27684,12,74,1,n1918-1,,,,,0
145,145,288.5,0.25,577.0,0.5,27696,24,58,5,n1931-1,,,,,0
145,145,288.5,0.125,577.0,0.25,27696,12,75,1,n1919-1,,,,,0
145,145,288.625,0.125,577.25,0.25,27708,12,77,1,n1920-1,,,,,0
145,145,288.75,0.25,577.5,0.5,27720,24,62,5,n1932-1,,,,,0
145,145,288.75,0.125,577.5,0.25,27720,12,79,1,n1921-1,,,,,0
145,145,288.875,0.125,577.75,0.25,27732,12,81,1,n1922-1,,,,,0
145,145,289.0,0.25,578.0,0.5,27744,24,53,5,n1933-1,,,,,0
145,145,289.0,0.125,578.0,0.25,27744,12,82,1,n1923-1,,,,,0
145,145,289.125,0.125,578.25,0.25,27756,12,84,1,n1924-1,,,,,0
145,145,289.25,0.25,578.5,0.5,27768,24,62,5,n1934-1,,,,,0
145,145,289.25,0.125,578.5,0.25,27768,12,86,1,n1925-1,,,,,0
145,145,289.375,0.125,578.75,0.25,27780,12,87,1,n1926-1,,,,,0
145,145,289.5,0.25,579.0,0.5,27792,24,58,5,n1935-1,,,,,0
145,145,289.5,0.25,579.0,0.5,27792,24,89,1,n1927-1,,,,,0
145,145,289.75,0.25,579.5,0.5,27816,24,62,5,n1936-1,,,,,0
145,145,289.75,0.25,579.5,0.5,27816,24,82,1,n1928-1,,,,,0
146,146,290.0,0.25,580.0,0.5,27840,24,53,5,n1953-1,V7,4.0,2/2,,0
146,146,290.0,0.125,580.0,0.25,27840,12,81,1,n1937-1,,,,,0
146,146,290.125,0.125,580.25,0.25,27852,12,82,1,n1938-1,,,,,0
146,146,290.25,0.125,580.5,0.25,27864,12,84,1,n1939-1,,,,,0
146,146,290.25,0.25,580.5,0.5,27864,24,63,5,n1954-1,,,,,0
146,146,290.375,0.125,580.75,0.25,27876,12,82,1,n1940-1,,,,,0
146,146,290.5,0.25,581.0,0.5,27888,24,60,5,n1955-1,,,,,0
146,146,290.5,0.125,581.0,0.25,27888,12,81,1,n1941-1,,,,,0
146,146,290.625,0.125,581.25,0.25,27900,12,82,1,n1942-1,,,,,0
146,146,290.75,0.25,581.5,0.5,27912,24,63,5,n1956-1,,,,,0
146,146,290.75,0.125,581.5,0.25,27912,12,84,1,n1943-1,,,,,0
146,146,290.875,0.125,581.75,0.25,27924,12,86,1,n1944-1,,,,,0
146,146,291.0,0.25,582.0,0.5,27936,24,53,5,n1957-1,,,,,0
146,146,291.0,0.125,582.0,0.25,27936,12,87,1,n1945-1,,,,,0
146,146,291.125,0.125,582.25,0.25,27948,12,86,1,n1946-1,,,,,0
146,146,291.25,0.125,582.5,0.25,27960,12,84,1,n1947-1,,,,,0
146,146,291.25,0.25,582.5,0.5,27960,24,60,5,n1958-1,,,,,0
146,146,291.375,0.125,582.75,0.25,27972,12,82,1,n1948-1,,,,,0
146,146,291.5,0.25,583.0,0.5,27984,24,57,5,n1959-1,,,,,0
146,146,291.5,0.125,583.0,0.25,27984,12,81,1,n1949-1,,,,,0
146,146,291.625,0.125,583.25,0.25,27996,12,79,1,n1950-1,,,,,0
146,146,291.75,0.25,583.5,0.5,28008,24,60,5,n1960-1,,,,,0
146,146,291.75,0.125,583.5,0.25,28008,12,77,1,n1951-1,,,,,0
146,146,291.875,0.125,583.75,0.25,28020,12,75,1,n1952-1,,,,,0
147,147,292.0,0.25,584.0,0.5,28032,24,53,5,n1977-1,I,4.0,2/2,,0
147,147,292.0,0.125,584.0,0.25,28032,12,74,1,n1961-1,,,,,0
147,147,292.125,0.125,584.25,0.25,28044,12,77,1,n1962-1,,,,,0
147,147,292.25,0.125,584.5,0.25,28056,12,75,1,n1963-1,,,,,0
147,147,292.25,0.25,584.5,0.5,28056,24,62,5,n1978-1,,,,,0
147,147,292.375,0.125,584.75,0.25,28068,12,74,1,n1964-1,,,,,0
147,147,292.5,0.25,585.0,0.5,28080,24,58,5,n1979-1,,,,,0
147,147,292.5,0.125,585.0,0.25,28080,12,75,1,n1965-1,,,,,0
147,147,292.625,0.125,585.25,0.25,28092,12,77,1,n1966-1,,,,,0
147,147,292.75,0.25,585.5,0.5,28104,24,62,5,n1980-1,,,,,0
147,147,292.75,0.125,585.5,0.25,28104,12,79,1,n1967-1,,,,,0
147,147,292.875,0.125,585.75,0.25,28116,12,81,1,n1968-1,,,,,0
147,147,293.0,0.25,586.0,0.5,28128,24,53,5,n1981-1,,,,,0
147,147,293.0,0.125,586.0,0.25,28128,12,82,1,n1969-1,,,,,0
147,147,293.125,0.125,586.25,0.25,28140,12,81,1,n1970-1,,,,,0
147,147,293.25,0.25,586.5,0.5,28152,24,62,5,n1982-1,,,,,0
147,147,293.25,0.125,586.5,0.25,28152,12,79,1,n1971-1,,,,,0
147,147,293.375,0.125,586.75,0.25,28164,12,77,1,n1972-1,,,,,0
147,147,293.5,0.25,587.0,0.5,28176,24,58,5,n1983-1,,,,,0
147,147,293.5,0.125,587.0,0.25,28176,12,75,1,n1973-1,,,,,0
147,147,293.625,0.125,587.25,0.25,28188,12,74,1,n1974-1,,,,,0
147,147,293.75,0.25,587.5,0.5,28200,24,62,5,n1984-1,,,,,0
147,147,293.75,0.125,587.5,0.25,28200,12,72,1,n1975-1,,,,,0
147,147,293.875,0.125,587.75,0.25,28212,12,70,1,n1976-1,,,,,0
148,148,294.0,0.5,588.0,1.0,28224,48,77,1,n1987-1,,,,,0
148,148,294.0,0.5,588.0,1.0,28224,48,72,1,n1986-1,,,,,0
148,148,294.0,0.5,588.0,1.0,28224,48,69,1,n1985-1,,,,,0
148,148,294.0,0.5,588.0,1.0,28224,48,57,5,n1993-1,,,,,0
148,148,294.0,0.5,588.0,1.0,28224,48,53,5,n1992-1,V]},2.0,2/2,,0
148,148,294.0,0.5,588.0,1.0,28224,48,60,5,n1994-1,,,,,0
148,148,294.5,0.5,589.0,1.0,28272,48,65,1,n1988-1,,,,,0
148,148,295.0,0.25,590.0,0.5,28320,24,51,5,n1996-1,V2{,2.0,2/2,,0
148,148,295.0,0.75,590.0,1.5,28320,72,72,1,n1989-1,,,,,0
148,148,295.25,0.25,590.5,0.5,28344,24,53,5,n1997-1,,,,,0
148,148,295.5,0.25,591.0,0.5,28368,24,51,5,n1998-1,,,,,0
148,148,295.75,0.25,591.5,0.5,28392,24,53,5,n1999-1,,,,,0
148,148,295.75,0.125,591.5,0.25,28392,12,69,1,n1990-1,,,,,0
148,148,295.875,0.125,591.75,0.25,28404,12,65,1,n1991-1,,,,,0
149,149,296.0,0.5,592.0,1.0,28416,48,70,1,n2000-1,,,,,0
149,149,296.0,0.25,592.0,0.5,28416,24,50,5,n2005-1,I6,2.0,2/2,,0
149,149,296.25,0.25,592.5,0.5,28440,24,53,5,n2006-1,,,,,0
149,149,296.5,0.25,593.0,0.5,28464,24,50,5,n2007-1,,,,,0
149,149,296.5,0.5,593.0,1.0,28464,48,71,1,n2001-1,,,,,0
149,149,296.75,0.25,593.5,0.5,28488,24,53,5,n2008-1,,,,,0
149,149,297.0,0.25,594.0,0.5,28512,24,51,5,n2009-1,V2,2.0,2/2,,0
149,149,297.0,0.75,594.0,1.5,28512,72,72,1,n2002-1,,,,,0
149,149,297.25,0.25,594.5,0.5,28536,24,53,5,n2010-1,,,,,0
149,149,297.5,0.25,595.0,0.5,28560,24,51,5,n2011-1,,,,,0
149,149,297.75,0.125,595.5,0.25,28584,12,69,1,n2003-1,,,,,0
149,149,297.75,0.25,595.5,0.5,28584,24,53,5,n2012-1,,,,,0
149,149,297.875,0.125,595.75,0.25,28596,12,65,1,n2004-1,,,,,0
150,150,298.0,0.25,596.0,0.5,28608,24,50,5,n2019-1,I6,2.0,2/2,,0
150,150,298.0,0.5,596.0,1.0,28608,48,70,1,n2013-1,,,,,0
150,150,298.25,0.25,596.5,0.5,28632,24,53,5,n2020-1,,,,,0
150,150,298.5,0.25,597.0,0.5,28656,24,50,5,n2021-1,,,,,0
150,150,298.75,0.25,597.5,0.5,28680,24,53,5,n2022-1,,,,,0
150,150,299.0,0.25,598.0,0.5,28704,24,51,5,n2023-1,V2,2.0,2/2,,0
150,150,299.0,0.25,598.0,0.5,28704,24,72,1,n2015-1,,,,,0
150,150,299.25,0.25,598.5,0.5,28728,24,53,5,n2024-1,,,,,0
150,150,299.25,0.5,598.5,1.0,28728,48,72,1,n2016-1,,,,,0
150,150,299.5,0.25,599.0,0.5,28752,24,51,5,n2025-1,,,,,0
150,150,299.75,0.25,599.5,0.5,28776,24,53,5,n2026-1,,,,,0
150,150,299.75,0.125,599.5,0.25,28776,12,69,1,n2017-1,,,,,0
150,150,299.875,0.125,599.75,0.25,28788,12,65,1,n2018-1,,,,,0
151,151,300.0,0.25,600.0,0.5,28800,24,70,1,n2027-1,,,,,0
151,151,300.0,0.25,600.0,0.5,28800,24,50,5,n2035-1,I6,2.0,2/2,,0
151,151,300.25,0.25,600.5,0.5,28824,24,53,5,n2036-1,,,,,0
151,151,300.25,0.25,600.5,0.5,28824,24,70,1,n2028-1,,,,,0
151,151,300.5,0.25,601.0,0.5,28848,24,50,5,n2037-1,,,,,0
151,151,300.5,0.25,601.0,0.5,28848,24,71,1,n2029-1,,,,,0
151,151,300.75,0.25,601.5,0.5,28872,24,53,5,n2038-1,,,,,0
151,151,300.75,0.25,601.5,0.5,28872,24,71,1,n2030-1,,,,,0
151,151,301.0,0.25,602.0,0.5,28896,24,51,5,n2039-1,V2,2.0,2/2,,0
151,151,301.0,0.25,602.0,0.5,28896,24,72,1,n2031-1,,,,,0
151,151,301.25,0.25,602.5,0.5,28920,24,53,5,n2040-1,,,,,0
151,151,301.25,0.5,602.5,1.0,28920,48,72,1,n2032-1,,,,,0
151,151,301.5,0.25,603.0,0.5,28944,24,51,5,n2041-1,,,,,0
151,151,301.75,0.125,603.5,0.25,28968,12,69,1,n2033-1,,,,,0
151,151,301.75,0.25,603.5,0.5,28968,24,53,5,n2042-1,,,,,0
151,151,301.875,0.125,603.75,0.25,28980,12,65,1,n2034-1,,,,,0
152,152,302.0,0.25,604.0,0.5,28992,24,50,5,n2053-1,I6,2.0,2/2,,0
152,152,302.0,0.5,604.0,1.0,28992,48,70,1,n2043-1,,,,,0
152,152,302.25,0.25,604.5,0.5,29016,24,65,5,n2054-1,,,,,0
152,152,302.5,0.25,605.0,0.5,29040,24,62,5,n2055-1,,,,,0
152,152,302.75,0.25,605.5,0.5,29064,24,65,5,n2056-1,,,,,0
152,152,303.0,0.25,606.0,0.5,29088,24,63,5,n2057-1,V2,2.0,2/2,,0
152,152,303.0,0.125,606.0,0.25,29088,12,83,1,n2045-1,,,,,0
152,152,303.125,0.125,606.25,0.25,29100,12,84,1,n2046-1,,,,,0
152,152,303.25,0.125,606.5,0.25,29112,12,86,1,n2047-1,,,,,0
152,152,303.25,0.25,606.5,0.5,29112,24,65,5,n2058-1,,,,,0
152,152,303.375,0.125,606.75,0.25,29124,12,84,1,n2048-1,,,,,0
152,152,303.5,0.25,607.0,0.5,29136,24,63,5,n2059-1,,,,,0
152,152,303.5,0.125,607.0,0.25,29136,12,82,1,n2049-1,,,,,0
152,152,303.625,0.125,607.25,0.25,29148,12,81,1,n2050-1,,,,,0
152,152,303.75,0.25,607.5,0.5,29160,24,65,5,n2060-1,,,,,0
152,152,303.75,0.125,607.5,0.25,29160,12,79,1,n2051-1,,,,,0
152,152,303.875,0.125,607.75,0.25,29172,12,77,1,n2052-1,,,,,0
153,153,304.0,0.5,608.0,1.0,29184,48,62,5,n2077-1,I6,4.0,2/2,,0
153,153,304.0,0.125,608.0,0.25,29184,12,82,1,n2061-1,,,,,0
153,153,304.125,0.125,608.25,0.25,29196,12,77,1,n2062-1,,,,,0
153,153,304.25,0.125,608.5,0.25,29208,12,86,1,n2063-1,,,,,0
153,153,304.375,0.125,608.75,0.25,29220,12,82,1,n2064-1,,,,,0
153,153,304.5,0.125,609.0,0.25,29232,12,89,1,n2065-1,,,,,0
153,153,304.625,0.125,609.25,0.25,29244,12,86,1,n2066-1,,,,,0
153,153,304.75,0.125,609.5,0.25,29256,12,89,1,n2067-1,,,,,0
153,153,304.875,0.125,609.75,0.25,29268,12,86,1,n2068-1,,,,,0
153,153,305.0,0.125,610.0,0.25,29280,12,89,1,n2069-1,,,,,0
153,153,305.125,0.125,610.25,0.25,29292,12,87,1,n2070-1,,,,,0
153,153,305.25,0.125,610.5,0.25,29304,12,86,1,n2071-1,,,,,0
153,153,305.375,0.125,610.75,0.25,29316,12,84,1,n2072-1,,,,,0
153,153,305.5,0.5,611.0,1.0,29328,48,50,5,n2079-1,,,,,0
153,153,305.5,0.5,611.0,1.0,29328,48,58,5,n2080-1,,,,,0
153,153,305.5,0.125,611.0,0.25,29328,12,82,1,n2073-1,,,,,0
153,153,305.625,0.125,611.25,0.25,29340,12,81,1,n2074-1,,,,,0
153,153,305.75,0.125,611.5,0.25,29352,12,79,1,n2075-1,,,,,0
153,153,305.875,0.125,611.75,0.25,29364,12,77,1,n2076-1,,,,,0
154,154,306.0,0.5,612.0,1.0,29376,48,51,5,n2097-1,IV,3.0,2/2,,0
154,154,306.0,0.5,612.0,1.0,29376,48,58,5,n2098-1,,,,,0
154,154,306.0,0.125,612.0,0.25,29376,12,79,1,n2081-1,,,,,0
154,154,306.125,0.125,612.25,0.25,29388,12,75,1,n2082-1,,,,,0
154,154,306.25,0.125,612.5,0.25,29400,12,82,1,n2083-1,,,,,0
154,154,306.375,0.125,612.75,0.25,29412,12,81,1,n2084-1,,,,,0
154,154,306.5,0.125,613.0,0.25,29424,12,82,1,n2085-1,,,,,0
154,154,306.625,0.125,613.25,0.25,29436,12,81,1,n2086-1,,,,,0
154,154,306.75,0.125,613.5,0.25,29448,12,82,1,n2087-1,,,,,0
154,154,306.875,0.125,613.75,0.25,29460,12,81,1,n2088-1,,,,,0
154,154,307.0,0.125,614.0,0.25,29472,12,82,1,n2089-1,,,,,0
154,154,307.125,0.125,614.25,0.25,29484,12,81,1,n2090-1,,,,,0
154,154,307.25,0.125,614.5,0.25,29496,12,79,1,n2091-1,,,,,0
154,154,307.375,0.125,614.75,0.25,29508,12,77,1,n2092-1,,,,,0
154,154,307.5,0.5,615.0,1.0,29520,48,51,5,n2100-1,ii65,1.0,2/2,,0
154,154,307.5,0.5,615.0,1.0,29520,48,58,5,n2101-1,,,,,0
154,154,307.5,0.5,615.0,1.0,29520,48,60,5,n2102-1,,,,,0
154,154,307.5,0.125,615.0,0.25,29520,12,75,1,n2093-1,,,,,0
154,154,307.625,0.125,615.25,0.25,29532,12,74,1,n2094-1,,,,,0
154,154,307.75,0.125,615.5,0.25,29544,12,72,1,n2095-1,,,,,0
